index,source,target
1188,883529255853867008,310385127
1189,883529255853867008,922556981147140097
1190,883529255853867008,1127643545073065984
1191,883529255853867008,1047887297528705024
1192,883529255853867008,3237195795
1193,883529255853867008,830461936798011392
1194,883529255853867008,23554832
1195,883529255853867008,1003107003693137921
1196,883529255853867008,425286098
1197,883529255853867008,1612067526
1198,883529255853867008,2768271223
1199,883529255853867008,1067968702400876544
1200,883529255853867008,970413340068638720
1201,883529255853867008,3421301013
1202,883529255853867008,1074780816864149505
1203,883529255853867008,414221776
1204,883529255853867008,770759270
1205,883529255853867008,340364935
1206,883529255853867008,466042921
1207,883529255853867008,1134546351956615168
1208,883529255853867008,757230631797395456
1209,883529255853867008,1088862056705593344
1210,883529255853867008,1008534511540424704
1211,883529255853867008,33212336
1212,883529255853867008,847491998508474370
1213,883529255853867008,524752250
1214,883529255853867008,17717593
1215,883529255853867008,3311302353
1216,883529255853867008,842432472
1217,883529255853867008,1094713876132872192
1218,883529255853867008,23094875
1219,883529255853867008,759201072397357056
1220,883529255853867008,958555581198954497
1221,883529255853867008,457681329
1222,883529255853867008,524024759
1223,883529255853867008,775647212
1224,883529255853867008,1133463477656457216
1225,883529255853867008,25974425
1226,883529255853867008,18448119
1227,883529255853867008,328477056
1228,883529255853867008,2517897416
1229,883529255853867008,1969346438
1230,883529255853867008,328756439
1231,883529255853867008,87983041
1232,883529255853867008,253316481
1233,883529255853867008,21952044
1234,883529255853867008,892275857779118080
1235,883529255853867008,250326559
1236,883529255853867008,391488297
1237,883529255853867008,18082945
1238,883529255853867008,899085537243516928
1239,883529255853867008,711281977144397826
1240,883529255853867008,466953226
1241,883529255853867008,964190420556279808
1242,883529255853867008,316449565
1243,883529255853867008,785209740
1244,883529255853867008,17477864
1245,883529255853867008,3279945986
1246,883529255853867008,969138694308421632
1247,883529255853867008,2896573098
1248,883529255853867008,1688
1249,883529255853867008,735670580150689794
1250,883529255853867008,77329593
1251,883529255853867008,941754604118831105
1252,883529255853867008,1315355821
1253,883529255853867008,845392971381927936
1254,883529255853867008,525595860
1255,883529255853867008,729724057340514305
1256,883529255853867008,827919653032882178
1257,883529255853867008,344633710
1258,883529255853867008,3910760593
1259,883529255853867008,20852175
1260,883529255853867008,825776310790266883
1261,883529255853867008,351153307
1262,883529255853867008,236093569
1263,883529255853867008,71232154
1264,883529255853867008,2562852312
1265,883529255853867008,16801580
1266,883529255853867008,1120879074
1267,883529255853867008,3193455540
1268,883529255853867008,827237152836685826
1269,883529255853867008,824457525948919808
1270,883529255853867008,271075882
1271,883529255853867008,835640727942103043
1272,883529255853867008,24038579
1273,883529255853867008,952745082
1274,883529255853867008,32917190
1275,966741681881088000,19723107
1276,966741681881088000,3031588833
1277,966741681881088000,80901413
1278,966741681881088000,19077091
1279,966741681881088000,1267683221405347840
1280,966741681881088000,28803986
1281,966741681881088000,91176799
1282,966741681881088000,1313944235452891144
1283,966741681881088000,1243697810966376449
1284,966741681881088000,1358568285873274880
1285,966741681881088000,2578457970
1286,966741681881088000,143934960
1287,966741681881088000,386667599
1288,966741681881088000,1280454331410440192
1289,966741681881088000,1296281955361853446
1290,966741681881088000,175042044
1291,966741681881088000,19540234
1292,966741681881088000,906951852851331072
1293,966741681881088000,3751750334
1294,966741681881088000,1292476725977387010
1295,966741681881088000,945693405694357504
1296,966741681881088000,938301480
1297,966741681881088000,974912695307825152
1298,966741681881088000,740244738738126849
1299,966741681881088000,1281613058624950272
1300,966741681881088000,1163061822246871042
1301,966741681881088000,1244663153872560129
1302,966741681881088000,337012738
1303,966741681881088000,1177749066920292354
1304,966741681881088000,1094898139511906304
1305,966741681881088000,89498117
1306,966741681881088000,1328417102819188746
1307,966741681881088000,1264679003841069056
1308,966741681881088000,1204148347164119041
1309,966741681881088000,796227899108032516
1310,966741681881088000,1249161474892648449
1311,966741681881088000,328756439
1312,966741681881088000,2446545337
1313,966741681881088000,289061626
1314,966741681881088000,3782648474
1315,966741681881088000,1115726343465869317
1316,966741681881088000,982780028084674567
1317,966741681881088000,1241587276976517122
1318,966741681881088000,425286098
1319,966741681881088000,1209262253251407872
1320,966741681881088000,2425963324
1321,966741681881088000,66360919
1322,966741681881088000,842479889542533124
1323,966741681881088000,1306646638979624960
1324,966741681881088000,2760075323
1325,966741681881088000,9840392
1326,966741681881088000,318754754
1327,966741681881088000,122876339
1328,966741681881088000,1169739725525135360
1329,966741681881088000,1256083274193133571
1330,966741681881088000,1134546351956615168
1331,966741681881088000,1206202757599903744
1332,966741681881088000,1268005281084125184
1333,966741681881088000,734048236500045826
1334,966741681881088000,1273759669563998209
1335,966741681881088000,1275285589818998786
1336,966741681881088000,1263507019702640640
1337,966741681881088000,1177945200431370240
1338,966741681881088000,2439127994
1339,966741681881088000,1269678797697286145
1340,966741681881088000,1254999326125780992
1341,966741681881088000,1680691602
1342,966741681881088000,318341192
1343,966741681881088000,805650992603820032
1344,966741681881088000,2485895035
1345,966741681881088000,708895273997631488
1346,966741681881088000,702569415443779584
1347,966741681881088000,1182794648869376000
1348,966741681881088000,493017583
1349,966741681881088000,3082546368
1350,966741681881088000,1266940546372841473
1351,966741681881088000,254254793
1352,966741681881088000,886032877011558400
1353,966741681881088000,376908311
1354,966741681881088000,75614684
1355,966741681881088000,1273283660901466112
1356,966741681881088000,886060860
1357,966741681881088000,715710032273256448
1358,966741681881088000,311805941
1359,966741681881088000,622019512
1360,966741681881088000,415495395
1361,966741681881088000,891100667653218305
1362,966741681881088000,25028835
1363,966741681881088000,899085537243516928
1364,966741681881088000,810355017257455620
1365,966741681881088000,101017453
1366,966741681881088000,849685715323506688
1367,966741681881088000,826631824700997633
1368,966741681881088000,232864606
1369,966741681881088000,850765289641963522
1370,966741681881088000,1129683662
1371,966741681881088000,2827770165
1372,966741681881088000,18448119
1373,966741681881088000,965397851768545283
1374,966741681881088000,817576439478358017
1375,966741681881088000,874085209385443329
1376,966741681881088000,25785311
1377,966741681881088000,2270905347
1378,966741681881088000,1077388210039283712
1379,966741681881088000,159720223
1380,966741681881088000,620244793
1381,966741681881088000,801611629
1382,966741681881088000,258956383
1383,966741681881088000,352103699
1384,966741681881088000,32522177
1385,966741681881088000,747287768926060545
1386,966741681881088000,1273106717316911107
1387,966741681881088000,1108115660419141633
1388,966741681881088000,195870839
1389,966741681881088000,979026597578604544
1390,966741681881088000,4218124714
1391,966741681881088000,3334843313
1392,966741681881088000,975373794222247936
1393,966741681881088000,398201923
1394,966741681881088000,978414435067940865
1395,966741681881088000,2316399164
1396,966741681881088000,1178452608794726401
1397,966741681881088000,2896151700
1398,966741681881088000,102549878
1399,966741681881088000,111664523
1400,966741681881088000,1188633054572695552
1401,966741681881088000,67035595
1402,966741681881088000,720323991894798336
1403,966741681881088000,271075882
1404,966741681881088000,2314018987
1405,966741681881088000,786398442201374721
1406,966741681881088000,1026454776538693632
1407,966741681881088000,957217998842073088
1408,966741681881088000,957112964313579521
1409,966741681881088000,825593425680437248
1410,966741681881088000,258134278
1411,966741681881088000,775107006797668352
1412,966741681881088000,4892544645
1413,966741681881088000,1083612928270430209
1414,966741681881088000,948602575040888833
1415,966741681881088000,942569744640614400
1416,966741681881088000,1260264100149501953
1417,966741681881088000,28896284
1418,966741681881088000,820014675542806528
1419,966741681881088000,1131265925817229314
1420,966741681881088000,1139256005437677568
1421,966741681881088000,558818756
1422,966741681881088000,920790230155845633
1423,966741681881088000,219588553
1424,966741681881088000,1204257968780382208
1425,966741681881088000,1127643545073065984
1426,966741681881088000,1237963845509033984
1427,966741681881088000,1044296977859538944
1428,966741681881088000,922110659554430976
1429,966741681881088000,3150600186
1430,966741681881088000,1573683554
1431,966741681881088000,1193685952432132096
1432,966741681881088000,408898649
1433,966741681881088000,591256990
1434,966741681881088000,4721462173
1435,966741681881088000,462288600
1436,966741681881088000,1378288759
1437,966741681881088000,54452056
1438,966741681881088000,958123878789926912
1439,966741681881088000,33212336
1440,966741681881088000,18650281
1441,966741681881088000,1139297142630178816
1442,966741681881088000,21130829
1443,966741681881088000,28354074
1444,966741681881088000,961113187453165569
1445,966741681881088000,1003107003693137921
1446,966741681881088000,857459108
1447,966741681881088000,4193112797
1448,966741681881088000,1237505921368166402
1449,966741681881088000,1969346438
1450,966741681881088000,2530596320
1451,966741681881088000,1028382947605401600
1452,966741681881088000,984188065
1453,966741681881088000,71232154
1454,966741681881088000,1037663718686031879
1455,966741681881088000,1929030181
1456,966741681881088000,1134923126733565952
1457,966741681881088000,735670580150689794
1458,966741681881088000,827919653032882178
1459,966741681881088000,1167536925793816581
1460,966741681881088000,1057021559896981504
1461,966741681881088000,921449088872321025
1462,966741681881088000,1087001024089464833
1463,966741681881088000,742004164994048001
1464,966741681881088000,225189494
1465,966741681881088000,1473587414
1466,966741681881088000,272576241
1467,966741681881088000,831726373584650241
1468,966741681881088000,824796324524498944
1469,966741681881088000,15545122
1470,966741681881088000,1169016223755096065
1471,966741681881088000,1184605128449413121
1472,966741681881088000,757230631797395456
1473,966741681881088000,1185381648566669312
1474,966741681881088000,1080211893527240704
1475,966741681881088000,281615096
1476,966741681881088000,537476067
1477,966741681881088000,251705823
1478,966741681881088000,711031364
1479,966741681881088000,351153307
1480,966741681881088000,923081020315910144
1481,966741681881088000,388195931
1482,966741681881088000,877238947793035264
1483,966741681881088000,836953913207185413
1484,966741681881088000,1045976040877756421
1485,966741681881088000,783671111569506304
1486,966741681881088000,381092269
1487,966741681881088000,1126951782364667904
1488,966741681881088000,571224644
1489,966741681881088000,2266845013
1490,966741681881088000,1026230866484363265
1491,966741681881088000,1082467033206337536
1492,966741681881088000,2923526810
1493,966741681881088000,1085597192155467776
1494,966741681881088000,2226879816
1495,966741681881088000,913551582884696065
1496,966741681881088000,810818800627175425
1497,966741681881088000,1433330034
1498,966741681881088000,1005798791918866435
1499,966741681881088000,979212105533440000
1500,966741681881088000,2502967792
1501,966741681881088000,1113259788
1502,966741681881088000,1002162845407109120
1503,966741681881088000,1070514113518944256
1504,966741681881088000,236093569
1505,966741681881088000,2186755171
1506,966741681881088000,781677821282385921
1507,966741681881088000,758386615748263936
1508,966741681881088000,16074930
1509,966741681881088000,976670801469558784
1510,966741681881088000,965015135713599488
1511,966741681881088000,935964414141874176
1512,966741681881088000,247353023
1513,966741681881088000,722815320
1514,966741681881088000,21952044
1515,966741681881088000,700250047
1516,966741681881088000,840047434927656961
1517,966741681881088000,28180659
1518,966741681881088000,1168118606703550465
1519,966741681881088000,15565732
1520,966741681881088000,4014898513
1521,966741681881088000,1021020774746984450
1522,966741681881088000,962910390366609408
1523,966741681881088000,3237195795
1524,966741681881088000,3193455540
1525,966741681881088000,1154191426000809985
1526,966741681881088000,963938566068998145
1527,966741681881088000,4240506557
1528,966741681881088000,577268396
1529,966741681881088000,825854633373483011
1530,966741681881088000,913203345053057024
1531,966741681881088000,524752250
1532,966741681881088000,1117771561824600064
1533,966741681881088000,1047616676928397312
1534,966741681881088000,1133463477656457216
1535,966741681881088000,967439072
1536,966741681881088000,985400015865573376
1537,966741681881088000,14531739
1538,966741681881088000,736207971882029056
1539,966741681881088000,2402915880
1540,966741681881088000,15274836
1541,966741681881088000,1094713876132872192
1542,966741681881088000,5778702
1543,966741681881088000,3033305103
1544,966741681881088000,974104270244020224
1545,966741681881088000,745161748731203584
1546,966741681881088000,2476270256
1547,966741681881088000,825426418062544896
1548,966741681881088000,3036538559
1549,966741681881088000,880805961170132992
1550,966741681881088000,357292724
1551,966741681881088000,163299688
1552,966741681881088000,478407982
1553,966741681881088000,856006915633147904
1554,966741681881088000,707341058393415682
1555,966741681881088000,17701397
1556,966741681881088000,864442399191420928
1557,966741681881088000,22290536
1558,966741681881088000,1066634199396900865
1559,966741681881088000,465562204
1560,966741681881088000,1880841703
1561,966741681881088000,835640727942103043
1562,966741681881088000,3311302353
1563,966741681881088000,23829718
1564,966741681881088000,14552545
1565,966741681881088000,1194152189142417408
1566,966741681881088000,21717987
1567,966741681881088000,47467930
1568,966741681881088000,868249787195301888
1569,966741681881088000,783709324270907392
1570,966741681881088000,1067968702400876544
1571,966741681881088000,1162171744230215682
1572,966741681881088000,1570740841
1573,966741681881088000,19081489
1574,966741681881088000,805965229444173824
1575,966741681881088000,789474411980226560
1576,966741681881088000,851957238419902464
1577,966741681881088000,188987733
1578,966741681881088000,2423008116
1579,966741681881088000,1048681219746140162
1580,966741681881088000,1026282888474443776
1581,966741681881088000,877579574921445376
1582,966741681881088000,1204253600215515146
1583,966741681881088000,997166407002472448
1584,966741681881088000,1218076646546333696
1585,966741681881088000,1038008614588489728
1586,966741681881088000,986443576698531841
1587,966741681881088000,36588590
1588,966741681881088000,753282703
1589,966741681881088000,763542800377876480
1590,966741681881088000,932348325638131712
1591,966741681881088000,718193927136759809
1592,966741681881088000,2808650785
1593,966741681881088000,796261392
1594,966741681881088000,1005557387376279552
1595,966741681881088000,3938173949
1596,966741681881088000,16801580
1597,966741681881088000,4364923707
1598,966741681881088000,1073777869791191040
1599,966741681881088000,146213826
1600,966741681881088000,1008534511540424704
1601,966741681881088000,759201072397357056
1602,966741681881088000,749004810767118336
1603,966741681881088000,785209740
1604,966741681881088000,31155713
1605,966741681881088000,2362712023
1606,966741681881088000,897647218731220994
1607,966741681881088000,770816099046875136
1608,966741681881088000,1023045913994919936
1609,966741681881088000,2420848054
1610,966741681881088000,32205586
1611,966741681881088000,24198971
1612,966741681881088000,905319716201177088
1613,966741681881088000,2517897416
1614,966741681881088000,2796980429
1615,966741681881088000,1108563509225242624
1616,966741681881088000,775647212
1617,966741681881088000,2383871725
1618,966741681881088000,956955048185131008
1619,966741681881088000,1064456491510444033
1620,966741681881088000,825776310790266883
1621,966741681881088000,779333699108278272
1622,966741681881088000,711281977144397826
1623,966741681881088000,3910760593
1624,966741681881088000,2262723403
1625,966741681881088000,2896573098
1626,966741681881088000,23132135
1627,966741681881088000,22402658
1628,966741681881088000,827237152836685826
1629,966741681881088000,807782838351237120
1630,966741681881088000,898533348
1631,966741681881088000,1962117602
1632,966741681881088000,24038579
1633,966741681881088000,1510654326
1634,966741681881088000,724012560534507521
1635,966741681881088000,260599871
1636,966741681881088000,489975747
1637,966741681881088000,958555581198954497
1638,966741681881088000,17717593
1639,966741681881088000,60333117
1640,966741681881088000,87983041
1641,966741681881088000,758050879354175488
1642,966741681881088000,21712671
1643,966741681881088000,2992517678
1644,966741681881088000,729724057340514305
1645,966741681881088000,148800323
1646,966741681881088000,969138694308421632
1647,966741681881088000,23094875
1648,966741681881088000,2869858477
1649,966741681881088000,845392971381927936
1650,966741681881088000,1120879074
1651,1172329872821063687,19723107
1652,1172329872821063687,3031588833
1653,1172329872821063687,18650281
1654,1172329872821063687,3421301013
1655,1172329872821063687,493017583
1656,1172329872821063687,21952044
1657,1172329872821063687,877579574921445376
1658,1172329872821063687,4800796580
1659,1172329872821063687,836953913207185413
1660,1172329872821063687,1275285589818998786
1661,1172329872821063687,1358568285873274880
1662,1172329872821063687,1183424489016758273
1663,1172329872821063687,1308445341348433920
1664,1172329872821063687,1131265925817229314
1665,1172329872821063687,836975177279758337
1666,1172329872821063687,622019512
1667,1172329872821063687,1298499587393630208
1668,1172329872821063687,1264454585181024256
1669,1172329872821063687,805650992603820032
1670,1172329872821063687,341467812
1671,1172329872821063687,1260264100149501953
1672,1172329872821063687,326398427
1673,1172329872821063687,47457851
1674,1172329872821063687,2844988335
1675,1172329872821063687,708895273997631488
1676,1172329872821063687,310385127
1677,1172329872821063687,1204062952246128642
1678,1172329872821063687,490900538
1679,1172329872821063687,311805941
1680,1172329872821063687,796261392
1681,1172329872821063687,820014675542806528
1682,1172329872821063687,1305141398795030528
1683,1172329872821063687,1281752328773808129
1684,1172329872821063687,2485895035
1685,1172329872821063687,54452056
1686,1172329872821063687,945693405694357504
1687,1172329872821063687,2827770165
1688,1172329872821063687,1177945200431370240
1689,1172329872821063687,810818800627175425
1690,1172329872821063687,1306646638979624960
1691,1172329872821063687,978414435067940865
1692,1172329872821063687,874085209385443329
1693,1172329872821063687,747287768926060545
1694,1172329872821063687,1162171744230215682
1695,1172329872821063687,32467167
1696,1172329872821063687,21235988
1697,1172329872821063687,852356086006816774
1698,1172329872821063687,32205586
1699,1172329872821063687,17717593
1700,1172329872821063687,1200435723859582976
1701,1172329872821063687,823535138432749569
1702,1172329872821063687,2852378032
1703,1172329872821063687,28896284
1704,1172329872821063687,260634501
1705,1172329872821063687,266701328
1706,1172329872821063687,1134923126733565952
1707,1172329872821063687,2186755171
1708,1172329872821063687,1283621260820439042
1709,1172329872821063687,1295009023419396099
1710,1172329872821063687,408696697
1711,1172329872821063687,43601834
1712,1172329872821063687,979026597578604544
1713,1172329872821063687,388195931
1714,1172329872821063687,459718919
1715,1172329872821063687,1223404718828945413
1716,1172329872821063687,2517897416
1717,1172329872821063687,247947877
1718,1172329872821063687,2446545337
1719,1172329872821063687,1473587414
1720,1172329872821063687,1312895010212323335
1721,1172329872821063687,1186475654784716800
1722,1172329872821063687,1658183904
1723,1172329872821063687,289061626
1724,1172329872821063687,1038008614588489728
1725,1172329872821063687,3782648474
1726,1172329872821063687,1115726343465869317
1727,1172329872821063687,923081020315910144
1728,1172329872821063687,982780028084674567
1729,1172329872821063687,1241587276976517122
1730,1172329872821063687,1273283660901466112
1731,1172329872821063687,1292345168834768902
1732,1172329872821063687,946344888
1733,1172329872821063687,77016242
1734,1172329872821063687,3130855439
1735,1172329872821063687,2314018987
1736,1172329872821063687,19360844
1737,1172329872821063687,442110648
1738,1172329872821063687,80235953
1739,1172329872821063687,825854633373483011
1740,1172329872821063687,1005557387376279552
1741,1172329872821063687,80901413
1742,1172329872821063687,2811782323
1743,1172329872821063687,232638078
1744,1172329872821063687,952168111322562560
1745,1172329872821063687,956266072440635392
1746,1172329872821063687,1073777869791191040
1747,1172329872821063687,842479889542533124
1748,1172329872821063687,254254793
1749,1172329872821063687,758050879354175488
1750,1172329872821063687,1051871942
1751,1172329872821063687,232864606
1752,1172329872821063687,15545122
1753,1172329872821063687,964190420556279808
1754,1172329872821063687,1097228217318961153
1755,1172329872821063687,770816099046875136
1756,1172329872821063687,740244738738126849
1757,1172329872821063687,1045976040877756421
1758,1172329872821063687,789474411980226560
1759,1172329872821063687,101017453
1760,1172329872821063687,1203208709125681153
1761,1172329872821063687,376908311
1762,1172329872821063687,1269678797697286145
1763,1172329872821063687,1239933725699452928
1764,1172329872821063687,77329593
1765,1172329872821063687,827919653032882178
1766,1172329872821063687,26642189
1767,1172329872821063687,3938173949
1768,1172329872821063687,35043727
1769,1172329872821063687,2896151700
1770,1172329872821063687,620244793
1771,1172329872821063687,1288965434167840768
1772,1172329872821063687,1237214520012967936
1773,1172329872821063687,47467930
1774,1172329872821063687,1118019922108370945
1775,1172329872821063687,19081489
1776,1172329872821063687,1037810024259706880
1777,1172329872821063687,1266940546372841473
1778,1172329872821063687,61935527
1779,1172329872821063687,819736080882733056
1780,1172329872821063687,1267106393540030465
1781,1172329872821063687,15926892
1782,1172329872821063687,15274836
1783,1172329872821063687,1120879074
1784,1115726343465869317,19723107
1785,1115726343465869317,3031588833
1786,1115726343465869317,2446545337
1787,1115726343465869317,2409040759
1788,1115726343465869317,3438377813
1789,1115726343465869317,1186475654784716800
1790,1115726343465869317,702569415443779584
1791,1115726343465869317,1658183904
1792,1115726343465869317,289061626
1793,1115726343465869317,3782648474
1794,1115726343465869317,1349119341095227397
1795,1115726343465869317,3751750334
1796,1115726343465869317,1464067667053228057
1797,1115726343465869317,1283777342553427969
1798,1115726343465869317,866219268
1799,1115726343465869317,1217199734982692866
1800,1115726343465869317,53220544
1801,1115726343465869317,1422638831329808392
1802,1115726343465869317,143934960
1803,1115726343465869317,1261898569767780352
1804,1115726343465869317,58949394
1805,1115726343465869317,1424844847115079682
1806,1115726343465869317,366498596
1807,1115726343465869317,260599871
1808,1115726343465869317,328242786
1809,1115726343465869317,163299688
1810,1115726343465869317,706520610361331712
1811,1115726343465869317,982780028084674567
1812,1115726343465869317,1273283660901466112
1813,1115726343465869317,842479889542533124
1814,1115726343465869317,1094621587247030272
1815,1115726343465869317,22275767
1816,1115726343465869317,1177652811800051712
1817,982780028084674567,19723107
1818,982780028084674567,3031588833
1819,982780028084674567,2446545337
1820,982780028084674567,2409040759
1821,982780028084674567,3438377813
1822,982780028084674567,1186475654784716800
1823,982780028084674567,702569415443779584
1824,982780028084674567,1658183904
1825,982780028084674567,706520610361331712
1826,982780028084674567,1195371849821118466
1827,982780028084674567,965397851768545283
1828,982780028084674567,1276426094242127874
1829,982780028084674567,1424844847115079682
1830,982780028084674567,3751750334
1831,982780028084674567,2658640056
1832,982780028084674567,1441891293752217601
1833,982780028084674567,825593425680437248
1834,982780028084674567,91176799
1835,982780028084674567,912383916883013635
1836,982780028084674567,19077091
1837,982780028084674567,408696697
1838,982780028084674567,28803986
1839,982780028084674567,736676509742571520
1840,982780028084674567,904533429420789760
1841,982780028084674567,1267683221405347840
1842,982780028084674567,1357131432804700160
1843,982780028084674567,217506104
1844,982780028084674567,2736359780
1845,982780028084674567,892275857779118080
1846,982780028084674567,942569744640614400
1847,982780028084674567,1280478731874848769
1848,982780028084674567,3097390120
1849,982780028084674567,783671111569506304
1850,982780028084674567,968831639857061888
1851,982780028084674567,1088812005417512963
1852,982780028084674567,494308139
1853,982780028084674567,1249161474892648449
1854,982780028084674567,345137776
1855,982780028084674567,490900538
1856,982780028084674567,1263507019702640640
1857,982780028084674567,1204062952246128642
1858,982780028084674567,1278131645317435393
1859,982780028084674567,55404283
1860,982780028084674567,1271814247169830913
1861,982780028084674567,2402915880
1862,982780028084674567,828038191974346752
1863,982780028084674567,346017345
1864,982780028084674567,1680691602
1865,982780028084674567,32442434
1866,982780028084674567,61935527
1867,982780028084674567,850765289641963522
1868,982780028084674567,477288141
1869,982780028084674567,54452056
1870,982780028084674567,4492057458
1871,982780028084674567,31155713
1872,982780028084674567,820014675542806528
1873,982780028084674567,41899582
1874,982780028084674567,1319669881256792065
1875,982780028084674567,1028382947605401600
1876,982780028084674567,842479889542533124
1877,982780028084674567,1241587276976517122
1878,982780028084674567,1182794648869376000
1879,982780028084674567,827011405165559808
1880,982780028084674567,493775634
1881,982780028084674567,1183424489016758273
1882,982780028084674567,266701328
1883,982780028084674567,250326559
1884,982780028084674567,2249049186
1885,982780028084674567,1206202757599903744
1886,982780028084674567,1130215575567917058
1887,982780028084674567,937899468585828352
1888,982780028084674567,1131265925817229314
1889,982780028084674567,860790697
1890,982780028084674567,1070514113518944256
1891,982780028084674567,1169739725525135360
1892,982780028084674567,1281548988349636608
1893,982780028084674567,1378288759
1894,982780028084674567,1308596911297802241
1895,982780028084674567,1319701538911211523
1896,982780028084674567,33337778
1897,982780028084674567,1207273044756041729
1898,982780028084674567,1204148347164119041
1899,982780028084674567,984188065
1900,982780028084674567,805650992603820032
1901,982780028084674567,823535138432749569
1902,982780028084674567,16549200
1903,982780028084674567,43601834
1904,982780028084674567,1267106393540030465
1905,982780028084674567,1287869040380088320
1906,982780028084674567,1281752328773808129
1907,982780028084674567,1110921228716515328
1908,982780028084674567,1178989675
1909,982780028084674567,1309307285777321984
1910,982780028084674567,328756439
1911,982780028084674567,722815320
1912,982780028084674567,577268396
1913,982780028084674567,591256990
1914,982780028084674567,1077388210039283712
1915,982780028084674567,880805961170132992
1916,982780028084674567,4061092694
1917,982780028084674567,715710032273256448
1918,982780028084674567,1117771561824600064
1919,982780028084674567,258956383
1920,982780028084674567,1428886508
1921,982780028084674567,1880841703
1922,982780028084674567,874085209385443329
1923,982780028084674567,2485895035
1924,982780028084674567,1688
1925,982780028084674567,1237214520012967936
1926,982780028084674567,442110648
1927,982780028084674567,817576439478358017
1928,982780028084674567,311805941
1929,982780028084674567,21235988
1930,982780028084674567,1177749066920292354
1931,982780028084674567,620244793
1932,982780028084674567,1200435723859582976
1933,982780028084674567,1254999326125780992
1934,982780028084674567,398201923
1935,982780028084674567,52260914
1936,982780028084674567,1237505921368166402
1937,982780028084674567,956266072440635392
1938,982780028084674567,938301480
1939,982780028084674567,840816423676985344
1940,982780028084674567,1223404718828945413
1941,982780028084674567,957112964313579521
1942,982780028084674567,1312895010212323335
1943,982780028084674567,946344888
1944,982780028084674567,921449088872321025
1945,982780028084674567,979026597578604544
1946,982780028084674567,1041811045910814721
1947,982780028084674567,708895273997631488
1948,982780028084674567,2425963324
1949,982780028084674567,826631824700997633
1950,982780028084674567,923081020315910144
1951,982780028084674567,1108115660419141633
1952,982780028084674567,740244738738126849
1953,982780028084674567,2433796135
1954,982780028084674567,1278344526881599489
1955,982780028084674567,18049161
1956,982780028084674567,975373794222247936
1957,982780028084674567,1266475094622326784
1958,982780028084674567,1209262253251407872
1959,982780028084674567,1045976040877756421
1960,982780028084674567,1169016223755096065
1961,982780028084674567,1188425871209586688
1962,982780028084674567,962910390366609408
1963,982780028084674567,3002540816
1964,982780028084674567,810818800627175425
1965,982780028084674567,1292476725977387010
1966,982780028084674567,121784473
1967,982780028084674567,901703629
1968,982780028084674567,930018563611594752
1969,982780028084674567,1266940546372841473
1970,982780028084674567,1292345168834768902
1971,982780028084674567,1186826304244670465
1972,982780028084674567,1204257968780382208
1973,982780028084674567,1573683554
1974,982780028084674567,1305141398795030528
1975,982780028084674567,1280454331410440192
1976,982780028084674567,886060860
1977,982780028084674567,15926892
1978,982780028084674567,1177945200431370240
1979,982780028084674567,101017453
1980,982780028084674567,1204435011656716288
1981,982780028084674567,23554832
1982,982780028084674567,3838164394
1983,982780028084674567,809299807303073793
1984,982780028084674567,376358488
1985,982780028084674567,1262456293157003272
1986,982780028084674567,1237963845509033984
1987,982780028084674567,19360844
1988,982780028084674567,1139256005437677568
1989,982780028084674567,720323991894798336
1990,982780028084674567,864442399191420928
1991,982780028084674567,2439127994
1992,982780028084674567,80706659
1993,982780028084674567,20002777
1994,982780028084674567,847491998508474370
1995,982780028084674567,2330409604
1996,982780028084674567,354431372
1997,982780028084674567,1082434393262571520
1998,982780028084674567,1268005281084125184
1999,982780028084674567,21952044
2000,982780028084674567,1300050128254967809
2001,982780028084674567,830461936798011392
2002,982780028084674567,4800796580
2003,982780028084674567,1051871942
2004,982780028084674567,352103699
2005,982780028084674567,852356086006816774
2006,982780028084674567,36588590
2007,982780028084674567,801611629
2008,982780028084674567,1275285589818998786
2009,982780028084674567,978414435067940865
2010,982780028084674567,1256083274193133571
2011,982780028084674567,957217998842073088
2012,982780028084674567,1134923126733565952
2013,982780028084674567,786398442201374721
2014,982780028084674567,425286098
2015,982780028084674567,1022186583997313024
2016,982780028084674567,932068755856936960
2017,982780028084674567,810355017257455620
2018,982780028084674567,318708945
2019,982780028084674567,974912695307825152
2020,982780028084674567,1129683662
2021,982780028084674567,2808650785
2022,982780028084674567,836953913207185413
2023,982780028084674567,15274836
2024,982780028084674567,1066634199396900865
2025,982780028084674567,1044296977859538944
2026,982780028084674567,1037663718686031879
2027,982780028084674567,2372930780
2028,982780028084674567,29918146
2029,982780028084674567,920790230155845633
2030,982780028084674567,1037810024259706880
2031,982780028084674567,731892427015880704
2032,982780028084674567,1038008614588489728
2033,982780028084674567,1184605128449413121
2034,982780028084674567,1105554050911735812
2035,982780028084674567,1185381648566669312
2036,982780028084674567,1080211893527240704
2037,982780028084674567,789474411980226560
2038,982780028084674567,1057021559896981504
2039,982780028084674567,796227899108032516
2040,982780028084674567,1204253600215515146
2041,982780028084674567,922110659554430976
2042,982780028084674567,571224644
2043,982780028084674567,1047887297528705024
2044,982780028084674567,1218076646546333696
2045,982780028084674567,3237195795
2046,982780028084674567,967439072
2047,982780028084674567,1118019922108370945
2048,982780028084674567,2923526810
2049,982780028084674567,26824556
2050,982780028084674567,734048236500045826
2051,982780028084674567,965015135713599488
2052,982780028084674567,21717987
